Лариса Вячеславовна Степанова;Завьялиха;ул. Парковая, д. 5/1 стр. 53;ООО «Крылова-Ефимов»;Кардиолог;+7 (517) 173-6868;ruslan1976@hotmail.com;1983-01-21;122924
Лихачев Панфил Викентьевич;Магас;пер. 50 лет ВЛКСМ, д. 609 стр. 22;Луидор;Художник;+7 203 905 6400;ikornilova@mail.ru;1981-07-07;149737
Рыбакова Фёкла Рудольфовна;Архангельск;наб. Подгорная, д. 5/9 стр. 46;НПО «Тимофеев-Наумова»;Сексопатолог;8 927 723 1085;kondrati06@rambler.ru;1968-01-13;47474
Лавр Архипович Сорокин;Апрелевка;пр. Омский, д. 3/2 стр. 25;Шилова и партнеры;Химик-технолог;+7 (579) 816-0854;oktjabrina1998@yandex.ru;1973-04-11;26542
Богданов Милован Фомич;Ясный (Оренб.);пр. Большой, д. 91 стр. 87;АО «Сафонова Калашникова»;Мусорщик;8 (243) 586-5932;jsazonov@rambler.ru;1964-08-28;187634
Ширяева Олимпиада Ждановна;Сызрань;ул. Енисейская, д. 147;ООО «Маслова»;Танкист;+7 (613) 493-8879;teterinavalerija@mail.ru;1954-10-02;120268
Громов Вацлав Ааронович;Улан-Удэ;ш. Казанское, д. 975 к. 91;ИП «Шарова Некрасов»;Воздухоплаватель;8 069 750 60 37;budimir01@hotmail.com;1960-01-08;83397
Клавдия Борисовна Шашкова;Красновишерск;наб. Культуры, д. 8;ИП «Баранова»;Хлебопёк;+7 (163) 855-11-24;osip40@mail.ru;1962-09-03;48846
тов. Сидорова Ирина Рубеновна;Вуктыл;ш. Пушкина, д. 85 стр. 4;АО «Степанов-Богданов»;Криптозоолог;88078350234;agata82@yahoo.com;1956-11-18;165014
Анжела Станиславовна Титова;Фатеж;ул. Энергетическая, д. 4 к. 99;ЗАО «Лапина-Боброва»;Финансист;+7 (382) 716-3774;fedotovaelena@hotmail.com;1961-06-11;99727
Анна Ждановна Князева;Усинск;наб. Советов, д. 59 к. 3;АО «Мельников»;Зенитчик;8 648 009 69 93;jan74@gmail.com;1972-10-02;76015
Лукия Святославовна Григорьева;Таштагол;пер. Широкий, д. 3/3;АО «Михайлов Родионова»;Биофизик;+7 289 564 5257;terentevaalla@hotmail.com;1976-09-09;82595
Никифоров Твердислав Витальевич;Юровск;пер. Ульяновский, д. 19;Данилова Инкорпорэйтед;Композитор;+7 (814) 664-1496;jpoljakov@yandex.ru;1987-03-01;84630
Татьяна Вениаминовна Сазонова;Гаврилов-Ям;пр. Правды, д. 62 к. 2;Белозеров Лимитед;Огнемётчик;8 371 771 38 21;oksana_1970@yandex.ru;1995-01-15;163383
Савина Иванна Ждановна;Колпашево;ул. Тракторная, д. 11 к. 2/3;РАО «Молчанов-Хохлова»;Заточник;8 (439) 672-77-65;vadim_2007@mail.ru;1960-03-01;135705
Кириллова Вероника Викторовна;Березники;бул. Правды, д. 133;ИП «Гущина, Зимин и Коновалова»;Военнослужащий;+78983648469;mstislav2007@yahoo.com;1950-12-25;96691
Виноградова Светлана Ильинична;Тутаев;наб. 50 лет Победы, д. 7/7;РАО «Сафонова»;Флорист;8 317 018 42 65;ernest2007@hotmail.com;1990-10-18;119974
Кабанов Сильвестр Артурович;Оленегорск (Якут.);наб. Вольная, д. 85 стр. 84;Лапин Инк;Особист;8 (515) 268-7289;nazarovazhanna@yandex.ru;1979-11-08;192453
Феоктист Феоктистович Белоусов;Быково (метеост.);пр. Дружба, д. 341 стр. 213;ИП «Рябов, Кошелева и Никифорова»;Гепатолог;8 911 732 39 63;andreevazhanna@yandex.ru;1968-08-01;71524
Борисов Геннадий Терентьевич;Крымск;пр. Кузнецова, д. 874 к. 754;Авиакомпания Икар;Сурдопедагог;8 (861) 513-1236;suhanovavalentina@hotmail.com;1978-05-26;148209
Носов Автоном Абрамович;Бугульма;бул. Высокий, д. 222 к. 5;АО «Сафонов-Моисеева»;Военно-полевой хирург;+7 909 473 5341;teterindemid@gmail.com;1967-07-13;64727
Галактион Теймуразович Некрасов;Талдом;ш. Космонавтов, д. 4 стр. 89;Фролова Инкорпорэйтед;Государственный исполнитель;8 (595) 145-48-60;fedorovaninel@rambler.ru;1998-08-23;148900
Орехов Демьян Харитонович;Касимов;пер. Казанский, д. 1/8;РАО «Селиверстов-Белозеров»;Скульптор;8 (069) 288-8554;feofan_00@gmail.com;1955-04-17;126856
Нина Кузьминична Филиппова;Озеры;ул. Льва Толстого, д. 1;ООО «Наумов-Морозов»;Теолог;+7 (852) 218-13-94;kudrjashovbazhen@mail.ru;1978-10-30;22487
Виноградов Емельян Игоревич;Орск;ул. Терешковой, д. 662 стр. 2;ОАО «Борисов Логинова»;Педиатр;8 917 268 4379;kopilovaanna@hotmail.com;1961-07-08;94287
Любовь Архиповна Шилова;Буйнакск;пер. Лесозаводский, д. 48 к. 7/7;ИП «Смирнова»;Ревматолог;84220069307;nikandr2011@yahoo.com;1988-11-04;141651
Наталья Руслановна Борисова;Объячево;пер. Брянский, д. 455;ИП «Назаров-Александрова»;Шорник;+7 (882) 692-6031;mjasnikovradislav@mail.ru;1999-04-10;154419
Белозеров Любомир Жанович;Смирных;пр. Радужный, д. 586;Громова и партнеры;Виноградарь;8 257 882 55 17;dorehova@yahoo.com;1966-11-13;163049
Анна Тарасовна Громова;Балтийск;пер. Горького, д. 8;ИП «Лаврентьев, Евдокимова и Тимофеев»;Авиатехник;+77180893018;terenti_1997@gmail.com;1968-10-27;32562
Вишняков Тит Александрович;Карпинск;алл. Новостройка, д. 6;АО «Стрелкова»;Борт-механик;8 (184) 373-7450;aleksandr_89@rambler.ru;1983-07-19;23849
Денис Жоресович Медведев;Лазаревское;ул. Зеленая, д. 8/3 к. 3/1;ОАО «Субботина Горбунов»;Сапёр;8 094 547 2254;sidorveselov@rambler.ru;1977-10-10;79733
Фадей Васильевич Носов;Сосьва (Хант.);пр. Кленовый, д. 5/8;НПО «Мишина»;Гепатолог;8 (033) 121-03-79;pavlovaalla@yandex.ru;1981-06-14;47384
София Аркадьевна Савельева;Грозный;ш. Кубанское, д. 735 стр. 700;Маслов и партнеры;Десантник;+77080786734;mstislav_65@mail.ru;1985-05-22;173147
Глафира Харитоновна Федорова;Лянтор;ш. Гагарина, д. 8/5 стр. 364;Зайцев Инкорпорэйтед;Библиотековед;89149511683;ladimir_2017@yahoo.com;1965-05-21;102702
Эмилия Эдуардовна Морозова;Кировск (Ленин.);ш. Никитина, д. 590;РАО «Кононова, Носков и Ершова»;Кузнец;+7 405 429 5222;rostislavkovalev@yahoo.com;2000-10-24;120929
Синклитикия Рубеновна Гордеева;Тюмень;наб. Тенистая, д. 32 к. 9/8;НПО «Елисеева, Колобов и Колесников»;Священнослужитель;+7 (778) 808-74-39;kondratevmiroslav@gmail.com;1955-03-10;161106
Соловьева Акулина Ефимовна;Оха;пер. Одесский, д. 309 к. 51;РАО «Белякова, Мясникова и Муравьева»;Онколог;8 (689) 020-3408;komarovjaroslav@yahoo.com;1994-06-11;52151
Гостомысл Ярославович Силин;Снежинск;пр. Курский, д. 7/7 к. 9;ЗАО «Белова Кузнецова»;Имиджмейкер;+7 (875) 337-05-99;bogdankoshelev@gmail.com;1962-10-31;33054
Лора Юльевна Бирюкова;Усть-Ордынский;бул. Сурикова, д. 8/7 к. 223;ИП «Ширяева»;Эндоскопист;+7 461 577 63 97;serafim75@mail.ru;1979-11-17;180361
Князев Галактион Адамович;Тутаев;ул. Березовая, д. 460 стр. 5/2;ЗАО «Куликов»;Токсиколог;8 141 736 2479;leon_1994@yahoo.com;2001-07-25;87215
Варвара Рудольфовна Родионова;Поярково;пер. Московский, д. 7/3;ООО «Тихонова Дроздов»;Швея;8 (711) 459-5895;shubinartem@yandex.ru;1959-09-03;84142
Виктория Руслановна Евдокимова;Сосьва (Хант.);алл. Сплавная, д. 895 стр. 1;ОАО «Игнатьева-Котов»;Сварщик;8 305 140 83 79;seliverst_1979@mail.ru;2002-08-19;23417
Антип Алексеевич Гурьев;Гдов;бул. Лесный, д. 9 к. 3/1;ИП «Кондратьева Щербаков»;Гирудотерапевт;8 548 430 0801;savinkarl@rambler.ru;1951-05-10;197238
Наина Эдуардовна Стрелкова;Тарко-Сале;ул. Серафимовича, д. 9/2;ЗАО «Зуев, Дроздова и Филатов»;Токарь-карусельщик;8 (948) 047-46-95;guri2017@yandex.ru;1971-01-09;167228
Платон Эдгарович Денисов;Воркута;бул. Сельский, д. 853;АО «Лукин, Прохоров и Шестакова»;Кондитер;84814955422;zaharovsaveli@yahoo.com;1982-07-23;84349
Калинина Нинель Руслановна;Челюскин;ул. Приозерная, д. 529 стр. 8;АО «Блохина, Зайцев и Крюков»;Врач УЗ-диагностики;8 (877) 228-38-04;klavdi53@rambler.ru;1969-05-07;198989
Миронов Кондрат Елизарович;Двинской;ул. Октябрьская, д. 5/4 к. 917;ИП «Рогова-Григорьева»;Водитель;8 605 073 72 16;kazimir29@yahoo.com;1998-10-06;95393
Кулаков Остап Фомич;Тамбей;ш. Лесное, д. 6 к. 14;НПО «Авдеев Панова»;Сомнолог;+7 471 370 3283;gromovratibor@hotmail.com;1952-08-20;100837
Комарова Дарья Леоновна;Вологда;пр. О.Кошевого, д. 529 к. 1;АО «Шестаков Ефимова»;Дизайнер-конструктор;8 (902) 031-6216;kuzma_95@rambler.ru;1973-01-11;152707
Лукин Арсений Гертрудович;Валаам;пр. Нахимова, д. 4/5 стр. 7/8;Тимофеев Инкорпорэйтед;Скорняк;+7 947 533 8008;sokrat13@gmail.com;2000-07-12;195017
